,pT_{#mu}(GeV),#eta_{#mu},#phi_{#mu},Energy_{#mu}(GeV),Mass_{#mu}(GeV)
0,44.2856559753418,-1.576873064041138,2.880642890930176,111.74202814756907,0.10565837549403559
0,45.52919387817382,-0.11715751886367799,-0.4376486837863922,45.84213743026573,0.1056583755004915
0,48.209964752197266,0.2156405299901962,1.1601135730743408,49.3353300892957,0.10565837549833952
0,108.17958068847655,-0.5536412000656128,-0.4553515315055848,125.18699603318233,0.10565837551125135
0,59.94738006591797,-0.2696458995342254,-2.4525272846221924,62.14006117673981,0.10565837549833952
0,64.54499053955078,-0.40304568409919744,-0.5569992661476135,69.85895686783464,0.10565837549833952
0,61.48416900634766,-0.780756175518036,2.1035447120666504,81.19550812304477,0.10565837549833952
0,29.17025375366211,-1.77628743648529,0.690535306930542,88.63603258961872,0.10565837550264347
0,69.78506469726562,1.6422859430313113,2.1470041275024414,187.0416078047299,0.10565837551985922
0,43.57912063598633,-1.5583488941192627,-1.2077970504760742,108.10794684126519,0.10565837551125135
0,48.4878921508789,1.0824077129364014,1.4247429370880127,79.7761539352264,0.10565837549403559
0,53.79012680053711,1.899857878684997,-0.31866249442100525,183.8152604304689,0.10565837551985922
0,34.889686584472656,-1.2254352569580078,-1.8521300554275513,64.53341080790369,0.10565837550264347
0,34.34909439086914,0.09532065689563751,-2.4635281562805176,34.50542275963682,0.1056583755004915
0,54.14484405517579,0.050859119743108756,-2.5853073596954346,54.21498899087048,0.1056583755004915
0,44.986534118652344,-1.7411218881607058,2.1380696296691895,132.2393625698439,0.10565837550264347
0,67.7317123413086,2.090117454528809,1.0235923528671265,278.0230342148017,0.10565837548542771
0,21.413406372070312,0.274206817150116,-0.945873498916626,22.22374470202796,0.10565837549968451
0,44.52287673950195,-2.2766489982605007,-0.23952175676822662,219.19952908435582,0.10565837548542771
0,32.65086364746094,-0.5519567728042604,1.306939959526062,37.752217147087904,0.10565837550156748
0,31.17477035522461,0.2583847045898438,2.5377800464630127,32.22140145980088,0.10565837549941551
0,35.65879821777344,-0.4769367277622224,0.03806006163358689,39.7920303541959,0.10565837550156748
0,25.44925689697266,-0.16316613554954534,-1.5928863286972046,25.788995776041766,0.10565837549995351
0,25.957733154296875,-0.24131166934967044,-1.477769374847412,26.717393247862343,0.10565837549941551
0,35.6171875,-1.694883704185486,2.7481093406677246,100.25590561968936,0.10565837550264347
0,28.912370681762695,-0.4409076273441315,2.6647419929504395,31.768644500067786,0.1056583755004915
0,40.716407775878906,0.917087197303772,2.919919729232788,59.07295516703541,0.10565837550264347
0,42.16041946411133,-0.9751222133636476,1.9149044752120972,63.844401073966765,0.1056583755004915
0,36.71846008300781,-1.9994065761566164,0.04974357411265373,138.06306918331293,0.10565837550264347
0,42.21427536010742,0.4354504346847534,1.6830579042434692,46.28031250929387,0.1056583755004915
0,36.13126754760742,0.13511203229427343,2.917701244354248,36.46171551032128,0.1056583755004915
0,40.754371643066406,1.2874093055725095,0.7610069513320923,79.45830106668447,0.10565837549403559
0,30.024246215820312,-2.3481156826019287,0.3810929656028748,158.54876031022638,0.10565837548542771
0,97.38399505615234,1.435383200645447,1.4631537199020386,216.15737620138722,0.10565837548542771
0,32.09066390991211,-1.54858684539795,0.33134496212005615,78.90082409790153,0.10565837549403559
0,37.86393356323242,-2.281240940093996,0.34770223498344416,187.25568863814752,0.10565837548542771
0,22.740886688232422,1.9578773975372323,-1.2965012788772583,82.15642997834263,0.10565837550264347
0,38.64861679077149,-0.7898917794227601,-1.084283709526062,51.345799041605346,0.1056583755004915
0,21.663543701171875,1.2956010103225708,0.21968065202236178,42.53567843455927,0.10565837549941551
0,37.858673095703125,-1.6197963953018193,2.9558098316192627,99.37908411060525,0.10565837550264347
0,134.97344970703125,0.019106417894363466,-0.8306265473365784,134.99812818425804,0.10565837548542771
0,195.65890502929688,0.5122718214988707,2.7226574420928955,221.89792891246165,0.10565837548542771
0,26.03568458557129,-2.078680992126465,-0.8780112862586975,105.69208390041385,0.10565837549403559
0,31.017768859863278,-0.36893153190612793,-0.5013673901557922,33.152910964458265,0.1056583755004915
0,20.739986419677734,-1.3742680549621578,0.45740792155265814,43.60810237835248,0.1056583755004915
0,52.04130172729493,-0.038274798542261075,2.5360829830169678,52.079532778477514,0.10565837549833952
0,22.25251007080078,-0.1136175021529198,2.509024143218994,22.396541996941217,0.10565837549968451
0,30.606925964355472,-0.3857566118240357,-0.31057858467102045,32.91275605663206,0.10565837550156748
0,198.44041442871094,0.5095869302749634,2.136767625808716,224.76823670460644,0.10565837545099618
0,31.444351196289062,-1.3961068391799927,-0.4193649888038635,67.40108089034176,0.10565837549403559
0,44.562950134277344,-0.27519506216049194,-0.4825269877910613,46.261174965883214,0.10565837550264347
0,29.73111534118652,-0.33574318885803217,-1.2411432266235352,31.422790640449023,0.1056583755004915
0,83.30172729492188,1.6908128261566164,-2.374131441116333,233.5887795920961,0.10565837548542771
0,32.749210357666016,0.06255105137825007,-1.8972712755203247,32.81346919614012,0.1056583755004915
0,52.58809280395508,1.2035319805145264,2.5635416507720947,95.49994349722091,0.10565837550264347
0,39.65959167480469,-1.1507450342178343,2.613046884536743,68.94724399092422,0.10565837549833952
0,67.60018157958984,1.5099490880966187,0.8716641664505005,160.46331456143082,0.10565837550264347
0,187.92311096191406,-0.08037087321281428,-0.5017126202583313,188.53040988140313,0.10565837548542771
0,53.42720413208008,-0.42908012866973877,-0.12355025112628935,58.42145698441981,0.1056583755004915
0,38.87876892089844,0.1042605787515641,2.431978940963745,39.09041452563125,0.1056583755004915
0,20.20127296447754,-2.0504102706909166,1.5751152038574219,79.79278310384039,0.10565837550264347
0,25.08360099792481,0.5850059986114501,3.0709574222564697,29.499811762743143,0.10565837549941551
0,35.416664123535156,-1.057812690734863,-0.6105019450187683,57.14982494841077,0.10565837550264347
0,45.75925827026367,-1.5645267963409426,1.0086201429367065,114.16022972086701,0.10565837550264347
0,39.911556243896484,-0.9603952765464782,-2.5976366996765137,59.77703978579445,0.1056583755004915
0,34.206905364990234,-1.3739598989486692,2.9392549991607666,71.9041539175543,0.10565837549833952
0,35.028011322021484,2.322254180908202,0.4133148789405823,180.33632311957632,0.10565837548542771
0,27.799856185913086,-0.8087460994720459,0.5528488755226134,37.39800759171471,0.1056583755004915
0,77.21131134033203,0.6489251852035522,-2.671414613723755,94.04692127938792,0.10565837550264347
0,33.97100067138672,0.1212695464491844,-1.8413474559783936,34.22126397386556,0.1056583755004915
0,25.053049087524414,-0.0032262203749269364,-2.6191141605377197,25.053402268862346,0.10565837549941551
0,55.9781265258789,0.42334219813346874,2.9331612586975098,61.0697438963318,0.10565837549833952
0,23.40822410583496,1.1461620330810545,-1.3679698705673218,40.54259014002744,0.10565837549941551
0,55.06543350219726,-0.44592526555061335,-1.4340156316757202,60.63171440034278,0.10565837550264347
0,25.651613235473636,2.3599276542663614,-1.7854968309402466,137.03881218934225,0.10565837551985922
0,26.407180786132812,1.2127566337585447,-2.197969913482666,48.32681602270086,0.1056583755004915
0,52.68190002441407,0.06995499134063715,-0.21591022610664368,52.81096302486676,0.10565837550264347
0,82.14144897460938,-1.018104314804077,2.1441993713378906,128.5194499403665,0.10565837551985922
0,33.79187774658203,-1.3599349260330196,-0.9704927802085876,70.16244675466456,0.10565837550264347
0,32.06465148925781,-1.306451678276062,-1.5498501062393188,63.54942920121738,0.1056583755004915
0,25.504795074462887,-0.5422998070716859,0.03659213334321976,29.348143079691827,0.10565837549995351
0,43.82820510864258,1.1643280982971191,-1.4616763591766357,77.04790627841874,0.10565837549833952
0,42.208805084228516,1.1660636663436887,-2.191418170928955,74.30711023722766,0.10565837549833952
0,50.119426727294915,0.5184472203254701,0.6209153532981873,57.00749465777299,0.1056583755004915
0,62.78738021850586,0.7425908446311951,0.13425889611244202,80.90952544087978,0.10565837549833952
0,55.07929229736328,-0.17837561666965487,-1.3708374500274658,55.95797051009919,0.10565837549833952
0,44.549713134765625,-1.9275304079055782,2.5718448162078857,156.325514845709,0.10565837548542771
0,66.33460235595703,0.529243528842926,2.1320087909698486,75.84367493648993,0.10565837550264347
0,49.8720932006836,0.4037474393844605,1.7753416299819946,53.99259081077076,0.10565837549833952
0,43.675239562988274,-1.4249960184097294,-2.396533489227295,96.04956855691331,0.10565837550264347
0,97.69432067871094,0.0255773235112429,-2.849435806274414,97.72633532479614,0.10565837551125135
0,47.23724746704101,-2.3062174320220974,3.079730272293091,239.39902798522286,0.10565837548542771
0,39.98305892944335,-1.4405370950698853,0.4806410670280457,89.15756363753242,0.10565837549833952
0,28.69385147094727,1.7391896247863783,2.7223727703094482,84.19343619988238,0.10565837550264347
0,69.93740844726562,1.7252682447433472,0.9188094139099121,202.54407854262695,0.10565837548542771
0,37.05756759643555,1.4032675027847294,2.7089200019836426,79.93814470180605,0.10565837549833952
0,57.66159057617188,-2.0934331417083736,-2.3990373611450195,237.44995625672144,0.10565837551985922
0,24.904319763183597,-1.1561264991760252,2.6529672145843506,43.48685352592115,0.1056583755004915
0,55.71519851684571,0.7094345092773436,-1.0341951847076416,70.33393409626251,0.10565837549833952
0,81.3471908569336,0.9357169866561891,-0.20462772250175476,119.63511987841974,0.10565837550264347
0,55.498252868652344,1.7485169172286992,2.8431344032287598,164.2778123489249,0.10565837548542771
0,83.11331176757812,-0.41706797480583196,-2.0687644481658936,90.44736634144607,0.10565837550264347
0,31.067857742309567,0.6623200178146365,1.4925075769424438,38.135008443095515,0.10565837549941551
0,50.05482864379882,-1.3838057518005367,0.06612493097782136,106.13332963127256,0.10565837549403559
0,56.17575454711914,0.7963962554931638,1.282077431678772,74.95218831602149,0.10565837550264347
0,20.93214225769043,-2.058176040649415,1.1383252143859863,83.30328209988102,0.10565837549403559
0,23.331029891967777,-0.481061965227127,-1.3718606233596802,26.08335051377299,0.10565837549995351
0,71.97999572753906,1.582442164421082,1.177613377571106,182.55208191850727,0.10565837548542771
0,35.80808639526367,-1.744250297546386,-1.4641358852386475,105.56920846475018,0.10565837550264347
0,48.98056411743165,-1.2927733659744263,1.3583558797836304,95.93789728197426,0.10565837550264347
0,123.34739685058594,1.6992917060852046,-1.8204067945480347,348.63431386702536,0.10565837541656466
0,43.717411041259766,0.9002228379249573,-0.5518126487731934,62.660917426522786,0.10565837549833952
0,49.95150375366211,2.200944662094117,-1.0349230766296387,228.3843350426444,0.10565837545099618
0,36.67921829223633,-0.1486375480890274,-1.258055567741394,37.08529452709081,0.10565837550156748
0,35.586082458496094,-1.9943929910659781,2.561061143875122,133.1602759115006,0.10565837551985922
0,50.024234771728516,0.011133159510791274,-2.0334928035736084,50.027446562484286,0.1056583755004915
0,47.19285583496093,-0.45778185129165655,-0.6514952778816223,52.22489266567398,0.1056583755004915
0,42.142032623291016,1.1256911754608154,-0.43605858087539673,71.78428320528648,0.10565837549833952
0,64.13734436035156,0.5045886635780334,-2.4696450233459473,72.47713460028909,0.10565837549833952
0,30.064229965209964,-0.5213935375213622,1.509744644165039,34.24431140620083,0.1056583755004915
0,54.06125259399415,-1.1403629779815678,-0.49583074450492853,93.1910221384578,0.10565837550264347
0,24.242887496948242,-1.7215608358383174,1.641232967376709,69.96552190005879,0.10565837549403559
0,26.043901443481445,1.4005433320999146,-0.5191808938980103,56.044842308519804,0.1056583755004915
0,31.831710815429688,1.1256633996963503,-0.6611024141311646,54.220617423434625,0.10565837549833952
0,27.061979293823242,0.12396204471588136,-0.11577074974775314,27.270375525016366,0.10565837549995351
0,27.710292816162106,-0.878519892692566,2.6942646503448486,39.109497395368344,0.1056583755004915
0,44.2618293762207,0.38752129673957825,1.353814721107483,47.62720686909894,0.1056583755004915
0,148.64208984375003,0.004258211236447081,-0.5865095853805542,148.64347501385961,0.10565837548542771
0,22.861515045166016,1.877501726150513,-2.4867348670959473,76.47326555790099,0.10565837549833952
0,25.0341911315918,0.3955123126506805,0.24468818306922913,27.018105123899666,0.10565837549995351
0,129.8214111328125,-2.1032783985137926,1.112281322479248,539.7352163173789,0.1056583756231538
0,20.013925552368164,-0.36818167567253113,1.01219642162323,21.386101203469856,0.10565837549995351
0,45.29715728759765,1.010772466659546,1.083354115486145,70.4747658631891,0.10565837550264347
0,40.29338455200195,0.9360082745552063,2.1346635818481445,59.271124413225486,0.1056583755004915
0,22.799192428588867,1.0896445512771606,-2.3410210609436035,37.72771672635608,0.10565837549941551
0,122.81922149658203,-0.33857321739196766,0.46899136900901794,129.92626345007932,0.10565837551985922
0,106.88597106933595,1.659582614898681,-0.5302303433418273,291.12183818516365,0.10565837555429075
0,24.051975250244137,-0.46974563598632835,-1.3432445526123047,26.75500692712852,0.10565837549995351
0,36.774810791015625,-0.4376808702945711,0.3568525612354279,40.35391451446243,0.10565837549941551
0,69.41092681884766,2.305040121078491,-2.447293519973755,351.3697620899833,0.10565837555429075
0,37.523860931396484,-1.2609649896621704,-1.1936628818511963,71.52441367795781,0.10565837549833952
0,20.88243293762207,-0.3080885708332062,2.9695615768432617,21.881617395255507,0.1056583755002225
0,37.91019821166992,0.8915201425552368,-1.9155603647232056,54.000644189651986,0.1056583755004915
0,34.20124435424805,-0.8721773624420165,-0.1851296126842499,48.05549827570772,0.1056583755004915
0,29.81289672851562,1.1493461132049563,3.0148427486419678,51.76979106136188,0.1056583755004915
0,38.87253952026367,-1.7639074325561523,-0.9561448693275452,116.74531316879418,0.10565837550264347
0,72.08526611328125,1.1256251335144043,1.7034804821014404,122.78261169948277,0.10565837549403559
0,37.59196853637695,-1.4970276355743413,-2.3916776180267334,88.19424246382819,0.10565837549403559
0,22.775514602661133,1.829385519027711,-1.8563928604125977,72.77433004094466,0.10565837549833952
0,41.420204162597656,0.7092283368110657,2.480142116546631,52.281641858991726,0.10565837549833952
0,65.5164566040039,1.1910393238067625,1.1399539709091187,117.74637288710798,0.10565837550264347
0,23.194643020629883,0.41750153899192816,0.8343242406845093,25.245899352728884,0.1056583755004915
0,21.353622436523438,-1.181623816490173,-2.3837697505950928,38.07838715764276,0.1056583755004915
0,24.443159103393555,-0.6315208077430725,0.35878387093544,29.481702957242874,0.10565837549941551
0,52.29508972167969,0.17224955558776853,2.1691091060638428,53.07291022804926,0.10565837550264347
0,34.80615997314453,-0.40743964910507213,1.9638310670852661,37.73553066137221,0.10565837549941551
0,32.720001220703125,0.669484317302704,-0.5151187181472778,40.330850174924514,0.1056583755004915
0,41.91748428344726,1.3823113441467283,-2.4104068279266357,88.76237637356084,0.10565837549833952
0,42.1103515625,0.8876564502716064,-1.9333876371383667,59.81887434259148,0.10565837549833952
0,32.01682662963867,0.666301965713501,2.258385181427002,39.39089537618102,0.1056583755004915
0,36.143836975097656,-0.49029740691185,-0.10458867996931077,40.57603983223778,0.1056583755004915
0,23.321365356445316,-0.5932748913764953,1.7297316789627075,27.54764260680858,0.1056583755004915
0,29.824792861938477,-0.27056193351745605,2.5999512672424316,30.923292494328713,0.1056583755004915
0,56.36957550048828,1.286393404006958,0.6802325248718261,109.80723776605808,0.10565837550264347
0,30.84955787658691,0.4149108529090882,-0.23598513007164004,33.54342894474299,0.1056583755004915
0,23.96073341369629,1.8473696708679188,1.1048824787139893,77.88161283740331,0.10565837549833952
0,51.69893646240234,1.89823317527771,-0.9402589201927185,176.39486886033515,0.10565837550264347
0,24.211610794067386,-0.9826977849006653,-2.9258718490600586,36.87387812776279,0.1056583755004915
0,89.00226593017578,0.6430343985557556,3.007798910140991,108.04609379443677,0.10565837550264347
0,29.8569278717041,-1.0091034173965456,1.1793570518493652,46.39310075941445,0.1056583755004915
0,73.30268859863281,1.1333897113800049,3.0640227794647217,125.64480398237666,0.10565837551125135
0,90.50797271728517,2.3432104587554927,-0.1768108159303665,475.64825913857686,0.10565837548542771
0,59.10887145996093,-1.7324873208999625,-2.7156033515930176,172.34806856098783,0.10565837550264347
0,20.401254653930664,0.6861831545829774,3.0034656524658203,25.39584948584996,0.10565837549995351
0,29.185731887817383,-0.6465053558349608,-2.4922640323638916,35.50068496976152,0.10565837549941551
0,52.40519714355469,2.2385559082031263,-2.7767417430877686,248.56805472748508,0.10565837548542771
0,27.859903335571286,-1.9800994396209706,-0.9937151074409485,102.82425363843302,0.10565837550264347
0,27.10712432861328,-1.2375096082687376,-2.616744041442871,50.65145450445902,0.10565837550264347
0,20.305143356323242,1.8131130933761601,2.800236463546753,63.88661600769103,0.10565837549833952
0,22.677354812622074,0.33056157827377325,-1.5581544637680054,23.927899515262528,0.1056583755004915
0,35.086708068847656,1.8123756647109996,0.2981889843940735,110.31699176714208,0.10565837549403559
0,34.950157165527344,-0.16041988134384147,2.522449016571045,35.400993177898435,0.1056583755004915
0,20.26058578491211,1.915976047515869,2.1987576484680176,70.31205662655697,0.10565837549833952
0,53.85865783691407,0.6903349757194518,1.6508257389068604,67.2100752267864,0.10565837549403559
0,33.29133224487305,1.6306911706924438,3.0386462211608887,88.27532297059305,0.10565837549833952
0,79.01753234863281,1.6236394643783567,1.2051814794540405,208.15963116837938,0.10565837545099618
0,113.5840072631836,1.381275296211243,2.9757297039031982,240.30016398667715,0.10565837548542771
0,24.958951950073246,0.15312241017818443,-0.17317189276218414,25.252344833525523,0.10565837549995351
0,37.153018951416016,0.3862369656562806,-2.826988697052002,39.95900611067884,0.10565837549941551
0,20.891033172607422,0.19721826910972595,-0.7385836243629456,21.298892652366714,0.10565837549995351
0,76.04393768310547,0.6450655460357666,-2.8639638423919678,92.42158538386595,0.10565837551125135
0,36.15632247924804,-0.07768486440181731,-1.3627921342849731,36.265631859220285,0.10565837550156748
0,29.440290451049805,-0.6537825465202329,-0.8793115019798279,35.95963023348145,0.1056583755004915
0,90.98769378662111,0.3191074430942536,0.4784537255764007,95.65981569691859,0.10565837550264347
0,30.696666717529297,0.5484753847122191,-2.4365222454071045,35.43090402965002,0.10565837549941551
0,33.38697052001953,0.6971839666366578,2.3440239429473877,41.835268931768894,0.10565837550156748
0,31.364355087280273,0.6842569708824159,1.5176206827163696,38.99800679389689,0.10565837549941551
0,75.1376724243164,-0.5200584530830382,-2.240251064300537,85.529719956668,0.10565837549833952
0,46.59034347534179,0.21655128896236417,1.5286414623260498,47.687150738102105,0.1056583755004915
0,35.59959411621094,-0.6481757164001466,0.6143916845321654,43.34349844873382,0.1056583755004915
0,21.055454254150394,-0.22391217947006217,0.9202359318733215,21.58574693537815,0.1056583755002225
0,73.73383331298828,-1.6323581933975209,-0.9833450913429261,195.8147087478035,0.10565837548542771
0,21.610380172729492,1.4973573684692383,-0.6342412233352661,50.715154066673094,0.10565837549833952
0,25.68606185913086,-0.9507027864456176,-2.450546979904175,38.19527931330982,0.10565837550156748
0,27.111845016479492,2.124932527542114,0.8990610837936401,115.11387329010556,0.10565837550264347
0,38.800621032714844,-0.9388772845268251,1.1480679512023926,57.195618640418104,0.1056583755004915
0,66.85189056396484,0.4574719965457917,-0.18190932273864743,73.97022328697604,0.10565837549833952
0,27.594009399414066,-2.329619646072389,-2.358065128326416,143.0938214437976,0.10565837551985922
0,58.900123596191406,-0.397887498140335,1.9775073528289795,63.624417567920844,0.1056583755004915
0,60.6484260559082,-0.8909878134727477,1.2858561277389526,86.35695201349232,0.10565837549403559
0,24.60859870910645,-1.3945268392562866,-1.5433744192123413,52.67501036231893,0.10565837550264347
0,24.06982040405273,-0.3801715672016143,-2.782351016998291,25.830498135343316,0.10565837549995351
0,29.873313903808594,-1.0506134033203125,-0.5341110229492188,47.93375617481379,0.1056583755004915
