,pT_{#mu}(GeV),#eta_{#mu},#phi_{#mu},Energy_{#mu}(GeV),Mass_{#mu}(GeV)
0,39.7264289855957,0.1205641701817512,1.2317590713500977,40.01564449065373,0.10565837549941551
0,88.43704986572266,0.6568915843963623,0.8438293337821962,108.21374634407599,0.10565837549403559
0,58.5451889038086,0.09059959650039667,2.633425235748291,58.78572611022331,0.10565837550264347
0,84.19335174560547,0.5716346502304077,0.4440474510192871,98.3278587439452,0.10565837550264347
0,114.59574127197266,-0.8828462958335876,-0.3982617259025574,162.23182786961905,0.10565837550264347
0,86.71294403076172,-2.024719715118408,-2.824718713760376,334.10579722868465,0.10565837548542771
0,134.6877899169922,1.9632238149642944,-1.817311406135559,489.09555176338165,0.10565837548542771
0,43.97319793701172,-2.1316800117492676,-0.34588107466697693,187.93386112686377,0.10565837548542771
0,59.61673736572265,-0.5821109414100647,-3.0867526531219482,70.00593784960935,0.10565837549403559
0,99.8448257446289,-1.0855053663253784,-0.40884184837341314,164.67744294833994,0.10565837548542771
0,275.053466796875,-0.4572167694568634,-1.960787296295166,304.30739792295975,0.10565837548542771
0,60.147037506103516,-0.709558606147766,-0.15786269307136536,75.93435263430837,0.10565837549833952
0,32.08115005493164,0.6952506303787231,1.9010921716690063,40.152276154569066,0.10565837549941551
0,82.59925842285156,0.1979337334632874,1.9382787942886353,84.22264123672072,0.10565837550264347
0,40.51434326171875,-0.6338932514190673,-2.9966139793395996,48.930444253349144,0.1056583755004915
0,100.80693054199219,0.5377435684204103,1.2682394981384277,115.73667893066141,0.10565837550264347
0,168.69992065429688,-0.00622552633285514,1.3241233825683594,168.70322291807412,0.10565837550264347
0,264.91204833984375,-0.3272247910499573,-1.5456581115722656,279.221944418312,0.10565837548542771
0,89.94563293457031,0.7869790196418762,-0.5142102241516112,119.26651594487252,0.10565837549403559
0,77.74591064453125,0.5612830519676207,0.7553519606590271,90.31736136213232,0.10565837549403559
0,82.53231048583983,-1.7480804920196533,-2.8638484477996826,244.19972176481437,0.10565837551985922
0,72.03910827636719,1.1614718437194826,-0.27103477716445923,126.34428300809469,0.10565837550264347
0,37.05593490600586,1.4609544277191167,2.7719998359680176,84.15568688633039,0.10565837550264347
0,69.08124542236328,-0.2812653183937072,2.2275869846343994,71.83189970196483,0.10565837549833952
0,53.32819747924804,-0.16996639966964724,-2.467054605484009,54.10044468827489,0.10565837550264347
0,77.51924896240234,-0.6690213084220886,-2.6966426372528076,95.52452073477384,0.10565837549403559
0,118.70757293701173,0.9194036722183225,-2.2827694416046143,172.51485379893745,0.10565837551985922
0,157.17965698242188,0.6770229935646057,-1.3542389869689941,194.5992631174396,0.10565837548542771
0,70.66899871826172,2.3476321697235103,-1.5791761875152588,373.00393301997065,0.1056583756231538
0,104.75457763671875,0.4956751763820648,-0.9551978707313538,117.8890533729123,0.10565837550264347
0,48.35805130004883,-1.0300500392913818,-0.9164060354232788,76.36215338412703,0.10565837549833952
0,143.97203063964844,-0.5509870648384094,1.3391960859298706,166.38457172909824,0.10565837551985922
0,50.06682968139649,-1.5208001136779785,0.4620674848556518,120.02079939075264,0.10565837551125135
0,56.60666275024414,-1.1308444738388066,-2.4506778717041016,96.82667084631217,0.10565837549403559
0,101.75877380371092,1.617045283317565,-3.0232722759246826,266.438386646536,0.10565837555429075
0,88.19268035888672,-2.284935474395752,-0.35505998134613037,437.7370116923734,0.10565837548542771
0,106.37407684326172,-1.1558072566986084,0.06650636345148087,185.69672471320925,0.10565837545099618
0,62.855133056640625,0.24958246946334828,1.3015403747558594,64.82306984719385,0.10565837550264347
0,49.433616638183594,0.24029231071472168,-1.0124268531799316,50.86776492340439,0.1056583755004915
0,86.80475616455078,-1.7187695503234859,2.0941195487976074,249.8652484057561,0.10565837548542771
0,146.5764617919922,0.6722941994667052,1.9507341384887695,180.96786268553456,0.10565837551985922
0,103.4767837524414,-1.125638008117676,1.4653534889221191,176.25349034333863,0.10565837548542771
0,67.82598114013672,0.2538292706012726,-0.28811344504356384,70.02280772399476,0.10565837550264347
0,109.70657348632812,-1.320070028305054,-1.760249137878418,220.00559483369847,0.10565837545099618
0,55.764701843261726,0.3765288293361662,-1.4276527166366577,59.76471039457905,0.10565837550264347
0,45.18922424316406,-0.5602052807807922,2.305171012878418,52.4675914602238,0.1056583755004915
0,32.98741149902344,0.10192061215639114,-0.9958063960075378,33.15906170231118,0.10565837550156748
0,46.93685531616211,1.2825779914855955,0.9339443445205688,91.13372124090833,0.10565837551125135
0,35.68370056152344,-1.2268549203872676,1.8358099460601807,66.08094014714104,0.10565837549403559
0,79.24287414550781,0.500480830669403,-1.1693845987319946,89.37625021166714,0.10565837550264347
0,56.44168853759765,-1.6330242156982415,0.9978353977203369,149.98454650004015,0.10565837548542771
0,43.337284088134766,-0.3920241594314575,-0.6234071850776672,46.71037161982253,0.1056583755004915
0,72.15271759033203,0.38651013374328624,-2.0478672981262207,77.60966896634793,0.10565837549833952
0,62.480300903320305,-0.640854835510254,1.4362956285476685,75.75570844737108,0.10565837549833952
0,43.04811096191406,-0.8812686204910279,0.9045069813728333,60.87479577543649,0.10565837549833952
0,139.7422637939453,1.3138787746429448,1.5201303958892822,278.7405984169617,0.10565837541656466
0,75.18160247802734,1.4484572410583492,0.590656340122223,168.83818008708744,0.10565837550264347
0,35.045494079589844,-0.1882325559854508,-0.7140138149261475,35.668343023834005,0.10565837550156748
0,44.572200775146484,-0.18573494255542758,-0.11326678842306138,45.34335065311224,0.1056583755004915
0,115.13504791259767,0.47014817595481856,2.8667473793029785,128.09589888267763,0.10565837550264347
0,143.331298828125,0.300458014011383,1.896242380142212,149.84977098087586,0.10565837551985922
0,146.22871398925778,-0.34339374303817755,-1.756089448928833,154.9353957718919,0.10565837550264347
0,38.218902587890625,0.6701265573501587,-1.8955872058868408,47.12648053229106,0.1056583755004915
0,140.11268615722656,0.4981440603733061,-2.0686185359954834,157.85950437394874,0.10565837550264347
0,39.76979064941406,-0.6602143049240112,2.1519851684570312,48.75683579015198,0.10565837549833952
0,79.66218566894531,-1.1107263565063477,0.40198221802711487,134.0668355657224,0.10565837551985922
0,117.0674285888672,1.393901824951172,-1.5940505266189575,250.44537190591055,0.10565837551985922
0,37.497291564941406,0.6355169415473937,-2.519857883453369,45.3279644922663,0.1056583755004915
0,55.635566711425774,0.28181818127632136,-2.768404483795166,57.85965403144184,0.1056583755004915
0,75.28147125244142,-2.0641558170318617,-0.2777909040451049,301.3355423307032,0.10565837548542771
0,129.84991455078125,-0.9399028420448302,-2.038942813873291,191.5545255453991,0.10565837548542771
0,72.47513580322266,0.6545794606208801,-0.44067528843879705,88.56444864109845,0.10565837550264347
0,60.613468170166016,2.113122701644897,-0.22484171390533447,254.4219725546812,0.10565837545099618
0,72.6168212890625,0.10227173566818235,-2.81282377243042,72.99699699552758,0.10565837549833952
0,30.682157516479492,-2.115768432617188,-1.850946307182312,129.1182146331679,0.10565837550264347
0,127.76634216308594,0.05283273383975031,1.0480659008026123,127.94474422459488,0.10565837549403559
0,90.19123840332031,-0.7879465818405152,-3.072721481323242,119.66822865019584,0.10565837550264347
0,41.69746780395508,-0.15439940989017498,-2.5328710079193115,42.195604920379544,0.1056583755004915
0,80.50353240966797,-0.5713239908218384,-0.21035772562026978,94.00350908832985,0.10565837550264347
0,45.07753372192383,0.3053552806377411,-1.4604381322860718,47.19558850621701,0.1056583755004915
0,66.51518249511719,-1.3734762668609624,-0.18035522103309634,139.7577498232712,0.10565837550264347
0,49.825931549072266,-1.425179123878479,-1.989259123802185,109.59388313370144,0.10565837550264347
0,46.921653747558594,1.0335763692855837,-2.916560411453247,74.29661623378931,0.10565837549403559
0,34.33890914916992,-1.6860020160675042,-0.855268120765686,95.85910910287512,0.10565837550264347
0,55.677505493164055,1.9894578456878662,-2.1091361045837402,207.35247368465014,0.10565837548542771
0,37.19915771484375,0.18915645778179174,1.1657510995864868,37.86678779727689,0.10565837549941551
0,79.96029663085938,-0.4214733242988586,-2.6727263927459717,87.16818333494984,0.10565837549833952
0,63.600292205810554,-0.8438835144042967,-2.2596518993377686,87.62273743322768,0.10565837549403559
0,160.99078369140625,0.794929504394531,2.419893980026245,214.59252728324566,0.10565837545099618
0,65.98920440673828,0.4288304150104524,-2.2995176315307617,72.15039639728965,0.10565837549833952
0,51.37636184692382,0.7182921171188356,-1.036315679550171,65.20983486232451,0.10565837550264347
0,113.4522705078125,-0.41380178928375244,-0.7942930459976196,123.30503701580703,0.10565837550264347
0,45.86131286621093,-0.024903774261474616,-3.0896966457366943,45.87565682140766,0.1056583755004915
0,77.85286712646484,1.8702802658081055,2.9520363807678223,258.63485917608426,0.10565837555429075
0,206.29222106933594,-1.922079920768739,2.6836605072021484,720.1107243785021,0.10565837589860598
0,74.91630554199219,-0.9664270877838138,1.2987289428710938,112.71073311403096,0.10565837550264347
0,158.31820678710938,0.18358279764652244,0.35977843403816223,160.99361378868534,0.10565837548542771
0,68.28656768798828,-0.9989082813262938,-1.6093329191207886,105.28418508926791,0.10565837550264347
0,30.76254653930664,-1.6879096031188963,-0.7264615893363952,86.02859249065793,0.10565837549833952
0,101.79566192626953,0.4151201546192169,-1.2564362287521362,110.69334810276973,0.10565837550264347
0,85.31166076660156,0.34513378143310547,1.1892966032028198,90.44340841553128,0.10565837550264347
0,73.68386840820312,0.7616193294525146,1.2219291925430298,96.10781885157483,0.10565837549403559
0,73.18409729003906,0.46232879161834706,-1.7009754180908203,81.14595513282,0.10565837549833952
0,44.70124435424805,-0.9625574350357053,1.847045660018921,67.05863660686585,0.10565837549833952
0,97.55460357666017,-0.6098700165748596,0.5696112513542175,116.266292265459,0.10565837549403559
0,67.05575561523438,0.6316146254539491,1.266344428062439,80.88195782080362,0.10565837549403559
0,57.40298843383789,-2.31472849845886,-1.0376454591751099,293.35705467407234,0.10565837541656466
0,95.24876403808592,-0.33297488093376165,-2.3516416549682617,100.57800946195545,0.10565837550264347
0,195.11752319335938,-1.1676228046417239,1.7369104623794556,343.93836215538073,0.10565837541656466
0,58.668155670166016,-2.107739686965944,3.068220853805542,244.97275083530096,0.10565837545099618
0,50.339286804199226,0.8128432035446166,-0.28039994835853577,67.90534824959455,0.10565837549833952
0,48.54833984375,0.8382763862609861,0.5494374632835388,66.62863033046678,0.10565837549833952
0,45.181129455566406,1.2010962963104246,-2.958754301071167,81.88234742887224,0.10565837550264347
0,50.70267105102539,1.0270123481750488,-2.0333502292633057,79.87667459412087,0.10565837549403559
