,pT_{#mu}(GeV),#eta_{#mu},#phi_{#mu},Energy_{#mu}(GeV),Mass_{#mu}(GeV),#Delta{R}_{#mu#mu},#Delta{#eta}_{#mu#mu},#Delta{#phi}_{#mu#mu},#Delta{pT}_{#mu#mu}(GeV),#Delta{#vec{pT}}_{#mu#mu}(GeV),#Delta{#vec{p}}_{#mu#mu}(GeV)
0,63.10966110229492,-1.2348777055740356,1.1517858505249023,117.66259524776781,0.10565837550264347,1.696417637016801,1.294151984155178,-1.0968151353299618,-37.30285835266113,56.232339347967766,115.45585560764256
0,34.58687973022461,-1.6298248767852772,2.629148244857788,91.63704552256453,0.10565837550264347,1.4264302414143994,0.07901048660278165,-1.4242403507232666,-9.950424194335938,39.42512107429962,49.17272052809297
0,289.0067138671875,-0.771017849445343,-2.981835126876831,379.25019060043434,0.10565837548542771,1.342568978636106,-0.5203590989112856,-1.2376259008990687,-228.62543869018555,275.23929286858703,310.6532401221556
0,58.317142486572266,-1.5794156789779659,-0.8526679873466492,147.49036833770427,0.10565837551985922,2.9335556321314487,-0.7191582918167096,2.8440393805503845,-19.360816955566406,96.2417001201207,111.6385935688896
0,33.05889892578125,1.9826351404190072,-2.531827926635742,122.31069346709047,0.10565837549403559,2.523843244986391,-2.5237042307853708,-0.0264892578125,-1.2349529266357422,1.504419849874855,135.8380695804764
0,62.421199798583984,-0.4825210869312287,-0.756739377975464,69.83002560329749,0.10565837549403559,0.7257088694087994,0.3037882596254349,-0.6590645313262938,-12.824630737304695,38.22615060049712,44.30078173542119
0,115.70402526855469,-1.5735597610473633,-2.4666810035705566,291.05899712982483,0.10565837548542771,3.4212346894437333,1.5514778941869736,-3.0492233673678797,-50.005767822265625,181.22355580788917,321.55406971404653
0,175.52035522460938,-1.1126101016998293,0.16332517564296722,295.8385792124704,0.10565837548542771,3.1399073734216825,-0.7457790374755846,-3.0500544160604477,-77.47988891601562,273.29733405537706,281.77489058197284
0,130.67869567871094,1.2264832258224487,0.5627354979515075,241.92165634106576,0.10565837548542771,1.8573084335814218,-1.1757612079381943,-1.4377691745758057,-55.882347106933594,141.69892928427328,244.94226127286825
0,71.21074676513672,1.7306796312332153,-0.9033010005950928,207.2821464003065,0.10565837548542771,2.064936483952448,-1.2134775519371033,1.6707587838172913,-19.29546356201172,92.21737584825618,190.42151811102923
0,97.34351348876955,1.3936920166015625,1.5304335355758667,208.21087874427747,0.10565837545099618,1.780189195143165,-1.6485408544540405,-0.6718531250953674,-55.70288467407228,69.74729681771123,206.89266847723798
0,47.97899246215821,1.20370602607727,2.7188026905059814,87.142490505405,0.10565837549403559,2.8364963975988533,-0.5051711797714229,-2.7911492064595222,-11.979026794433594,82.71942823524603,94.4083828454035
0,112.5764694213867,-1.385984539985657,-2.9449031352996826,239.15963502261,0.10565837548542771,2.9501186538738824,1.741115987300873,-2.381536308919088,-82.63619804382323,135.85227539346792,260.153146789095
0,39.68485641479492,-2.1367564201354976,0.566847860813141,170.44551424310933,0.10565837550264347,1.8323930766361862,1.4933442473411556,-1.0618791580200195,-8.622005462646488,36.58610119740215,148.93093624113055
0,112.45050811767577,0.6200079917907716,-9.265750850318e-05,134.76539909789267,0.10565837548542771,2.730192667490466,0.9123922586441039,-2.5732260623553884,-69.17213821411131,150.73559244889935,152.22268179307852
0,70.98516082763672,1.5541821718215942,-0.37703317403793335,175.4248715165541,0.10565837551985922,1.5695893868265454,0.06671893596649126,-1.5681707262992859,-40.869821548461914,77.0363616518361,116.38637036917622
0,68.75067138671875,1.2466807365417476,0.2908986508846283,129.46560658215222,0.10565837551985922,1.4495966691689135,-0.7673467099666591,-1.229841262102127,-19.6866455078125,69.84291643710345,110.2253354644477
0,222.3280792236328,0.07274262607097624,0.15601134300231934,222.91658705574525,0.10565837551985922,1.7450216696801197,-0.741883561015129,1.5794649124145508,-201.51201629638672,223.48001841098858,225.6444958047197
0,32.34233474731445,0.29097151756286616,2.397073268890381,33.72130981484479,0.10565837550156748,0.9961672903348511,0.9400877952575684,-0.32952117919921875,-6.484670639038086,11.490904859669914,33.023974084388854
0,56.65899658203126,0.9552756547927855,1.479871392250061,84.53792644748717,0.10565837550264347,1.5781700800663707,-0.4454347491264342,-1.5140041895210743,-5.061138153076186,74.43586285608694,82.37318544776508
0,57.34218215942383,0.34887224435806274,0.8831392526626587,60.867423023943324,0.10565837549833952,1.4666299377121932,0.06918063759803778,1.464997410774231,-17.668045043945312,66.19422300835478,66.27844070593542
0,177.8605651855469,0.9290671348571777,-1.6011120080947876,260.3049944977911,0.10565837548542771,3.5765832134384885,-1.7563292980194092,-3.115646783505575,-89.170036315918,266.5311747222662,380.88580586208826
0,158.91165161132812,0.10831161588430412,2.7058231830596924,159.8447267154311,0.10565837548542771,1.3532255237599966,0.5710928812623023,1.226813856755392,-114.65667724609375,149.8935016023381,150.66104744720192
0,311.134033203125,0.9134839773178101,-0.029775235801935192,450.229195659489,0.10565837534770162,3.7224607182700677,-2.520381212234498,-2.7394145987927914,-248.4131851196289,369.6665507219469,602.3234382980471
0,78.10587310791016,0.6564598083496093,1.33347487449646,95.54850537867495,0.10565837550264347,0.45233540633573677,0.025491833686828724,0.4516165256500244,-46.135725021362305,51.27573411330758,60.18082354526854
0,36.45592498779297,-0.9853459000587463,0.5972105860710145,55.63272367122038,0.1056583755004915,2.529727107480266,0.8724674582481384,2.374514639377594,-10.90707015991211,57.64456714048488,69.67284064588917
0,104.40917968750001,-1.5418561697006226,2.946608781814575,255.1363880977325,0.10565837551985922,2.868682416381605,-0.3878622055053713,-2.842340886592865,-35.374023437500014,171.58747275729328,171.58748463740346
0,45.579383850097656,-0.171144887804985,-1.8876603841781616,46.248658604877406,0.1056583755004915,1.5105257914745804,0.35795846581459045,-1.4674992004977625,-1.8810958862304688,59.8019208226255,61.91822261757203
0,83.77000427246094,-1.062504172325134,0.9646928310394287,135.6738281397165,0.10565837550264347,1.061009904325371,0.3664861917495724,0.9957057237625122,-52.80446434020996,71.79475593546361,110.0368663442364
0,79.43862915039062,-0.25587165355682373,-2.2282209396362305,82.05335134854498,0.10565837550264347,2.8878216483290395,0.4493868201971054,2.8526418209075928,-33.33401870727539,124.32793809818241,127.78591931126799
0,32.861270904541016,0.5323615670204161,1.4701870679855347,37.629027263454965,0.10565837549941551,1.1235446934356625,-1.057623028755188,-0.379191517829895,-7.0502815246582,13.046417379185108,35.041058819397755
0,58.727439880371094,1.2631673812866209,-1.5477924346923828,112.15074208447399,0.10565837550264347,1.9741867741924308,-0.6759270429611205,1.8548682034015656,-13.890758514404297,83.27787695350045,107.30883799784583
0,103.8083038330078,-0.014313159510493353,-0.18522444367408755,103.81899120349753,0.10565837550264347,1.8196993200040452,-0.8328057546168564,1.6179431974887848,-83.25637817382811,106.76911093363181,108.28948671672696
0,67.29978942871094,-0.8930166959762574,-3.1203646659851074,95.96638081998526,0.10565837551125135,2.7090479732745263,-0.5343042612075805,2.655835062265396,-20.74276351928711,110.6276122426633,112.99636486290257
0,87.5025405883789,-0.5662280321121216,-0.7324070930480957,101.90868021339172,0.10565837550264347,3.489688027863201,2.4382952451705924,-2.4965253512011927,-52.5655632019043,117.3151920607187,200.92957812025196
0,59.55355834960938,1.969290375709533,2.433603048324585,217.52373483246078,0.10565837551985922,3.5676375126475253,-1.813020154833793,-3.0726202726364136,-23.19230270385743,95.86111937895909,224.95462992802393
0,123.38778686523436,-2.0765571594238277,-2.930598020553589,499.8636319579813,0.1056583756231538,1.1656253472162261,-0.23066806793212935,1.1425737142562866,-72.51025390624999,112.24709473227095,257.1486406263907
0,72.69014739990234,1.092764139175415,0.3615425229072571,120.58555665371121,0.10565837550264347,2.4482530341900457,-1.830672025680542,-1.6256023049354553,-32.5041389465332,84.9635390489577,154.15919304322114
0,286.96221923828125,0.10182330757379532,0.005861552897840738,288.45113445788434,0.10565837548542771,1.4798484221929205,0.5852451547980306,1.35920545225963,-257.6559467315674,282.26547452602057,282.3654303115927
0,118.36688232421875,1.1389427185058592,-1.7178083658218384,203.80540238854923,0.10565837548542771,2.771464255700284,-0.4695819020271298,2.7313928604125977,-49.29249572753906,183.78701409768354,217.4093732429644
0,48.189273834228516,-0.9013240933418274,-0.2382310777902603,69.12503261586212,0.10565837549403559,2.7077297188183787,1.9356028437614439,-1.8934734910726547,-10.288105010986328,70.12168657103581,118.98865891918244
0,273.9239807128907,0.18791303038597096,3.103116273880005,278.77455574422936,0.10565837548542771,0.6703213907577084,-0.41471146047115315,0.5266357103930872,-56.25154113769537,139.00521460281004,172.1592304481851
0,40.9554557800293,0.1577375978231429,-1.8769278526306152,41.46615711509419,0.10565837549941551,2.588361834789985,1.9315027147531496,-1.7230537573443812,-18.74416160583496,49.463431483320534,95.64212402130318
0,30.99260520935059,-0.09471321105957033,1.2871626615524292,31.13189946880455,0.10565837549995351,1.3734860258586996,0.38035070896148687,1.319771647453308,-5.595531463623054,34.84991031601029,36.338221271513525
0,71.84127044677734,-2.1461470127105717,-2.0411388874053955,311.38804911619917,0.10565837548542771,2.7422981373812805,0.23999440670013628,-2.731776301060812,-18.154041290283196,122.95790192046,176.33694113176514
0,120.79556274414061,-0.29467281699180603,-2.0288681983947754,126.078130325184,0.10565837550264347,3.050105523189926,-1.842122226953507,-2.4309935013400477,-5.6882858276367045,221.17774678888395,496.66885296437823
0,140.4687347412109,1.0392526388168337,-1.950313687324524,223.40306668524576,0.10565837551985922,3.0022518292022005,-1.6552981138229375,2.5046964287757874,-64.75654602050778,206.31053009815741,304.0660375154961
0,96.76657104492188,0.992772936820984,-0.4388228356838227,148.50068881992144,0.10565837551985922,1.7699854739065557,-0.25060606002807617,1.7521544396877289,-68.73360252380371,105.49007299068761,138.58493277902258
0,73.08712768554688,-0.24991950392723072,-2.357940196990967,75.38160904401715,0.10565837549403559,2.6647798348530944,0.18520279973745338,-2.6583362261401575,-14.101112365722656,128.28075592644322,129.1130599589219
0,44.152099609375,1.138005256652832,-1.7048701047897339,75.9636526140696,0.10565837549403559,2.1807862449154607,-2.149926781654358,0.36557281017303467,-19.872493743896484,23.1644723407256,93.70513845526281
0,50.63262176513671,0.1396326273679733,-2.3087821006774902,51.127132413034666,0.10565837549833952,1.3259589922010264,0.2034515589475632,-1.3102574984179896,-17.832672119140618,52.76246682280207,52.94414025201856
0,63.9940071105957,-1.5579243898391721,-0.47681760787963867,158.6900291365229,0.10565837548542771,2.8793060686070056,2.3939436078071594,-1.5998241901397705,-19.59518051147461,78.93932436434459,202.80415321612838
0,102.23402404785155,0.6314789056777954,0.18850521743297577,123.30420379662608,0.10565837550264347,1.5050474510944145,-1.139840304851532,-0.9828183501958847,-75.9738483428955,90.34995112923725,122.59762592807155
0,373.0365905761719,-0.9629021286964418,2.3136792182922363,559.7545178023521,0.10565837589860598,3.357941095933534,1.7778964638710022,2.848658029233114,-250.76002502441406,491.3744954173236,721.5604484562576
0,81.80030822753906,-1.608067154884338,1.3950269222259521,212.4119192606701,0.10565837548542771,3.1051777699461747,1.4043320566415782,-2.7694729566574097,-20.392749786376953,140.7867558542845,231.23176790223238
0,69.03302001953125,1.0330040454864504,-1.7179481983184814,109.25961699473204,0.10565837550264347,2.298514036348389,-1.220771133899689,-1.9475329558001917,-26.94012451171875,93.14175719592329,131.3668957803066
0,100.30160522460938,0.6216692924499512,-1.4707638025283813,120.31588045984235,0.10565837550264347,2.3532219392739964,0.3974956274032593,-2.3194074074374598,-42.99692916870117,145.4933939892684,145.51666865256135
0,189.76370239257812,-0.6940341591835023,-0.9891831874847411,237.33098209531846,0.10565837551985922,2.741636930429825,-0.2729225158691404,2.7280187606811523,-59.21592712402344,313.72312591242377,313.7527687196531
0,50.32912826538085,-0.7225288748741152,1.9006478786468506,64.04788051870891,0.10565837549833952,2.782317345653287,2.6900053620338458,0.7107467651367188,-24.91140174865722,35.214428693275146,133.46588511705966
0,73.32341766357422,1.0871193408966064,-1.5781885385513306,121.09018555308336,0.10565837549403559,2.6822923797547644,0.8845626115798964,2.532240390777588,-40.05807876586914,102.38734828223402,104.47599143696071
0,36.998226165771484,-0.024400198832154343,1.4927520751953125,37.00939134641843,0.10565837549941551,0.4641170731809399,-0.2510643657296895,0.3903477191925049,-12.684301376342777,17.21130077580724,18.187932276877426
0,66.49008178710938,1.5847331285476685,-0.5934417843818665,168.98430673532053,0.10565837551985922,1.0328901820185665,-0.708940327167511,0.7511762380599976,-44.38189888000488,52.54457962912045,143.39359474378782
0,78.58528137207031,-1.2075526714324951,-2.8805489540100098,143.1908918845434,0.10565837550264347,1.0095629684853216,0.057978153228759766,1.0078967809677124,-37.94585037231445,66.47311653636724,90.89239708764181
0,70.88780975341797,-1.3130934238433836,0.17874285578727722,141.3022314964974,0.10565837548542771,0.906017749473107,0.003984332084655984,0.9060089886188507,-29.870304107666016,55.85801246777746,76.2012665684867
0,71.55580139160156,0.46492505073547363,-0.9806967377662659,79.42976680232492,0.10565837549833952,2.7358145030526644,-0.08733040094375616,-2.7344203034984034,-15.283798217773445,125.22601323823321,125.87069244589873
0,96.71859741210938,-0.06794209778308864,1.142684817314148,96.94197362148735,0.10565837550264347,2.354298588421732,1.018937066197395,-2.122378170490265,-60.89860916137695,119.45105753816209,128.00677790633458
0,109.25881958007814,1.3682706356048584,2.2306206226348877,228.52018312858743,0.10565837548542771,1.7132300344644644,-0.6585095524787903,-1.5816201567649841,-82.09417152404787,112.87008580915543,212.264616692409
0,94.74605560302734,-1.6438471078872683,1.0908889770507812,254.3114825312505,0.10565837545099618,2.9422848459820177,-0.13238906860351585,2.9393048922168177,-33.22495651245118,155.504714025654,166.49548820849554
0,93.91959381103516,-2.1287362575531015,-1.8129703998565674,400.24901684481756,0.10565837548542771,2.256500765869831,0.9364418983459479,2.053015410900116,-59.32725143432617,114.15274917010576,356.12985245600856
0,49.54776000976563,-0.3290108740329742,-3.1126067638397217,52.25387209496569,0.1056583755004915,1.4785928914171016,-0.09560179710388195,-1.4754989782916468,-28.86999702453614,51.84182234261499,52.38888261004069
0,89.75414276123047,-1.5673279762268062,-0.4131022691726684,224.4941497274184,0.10565837548542771,2.5783873571320393,-0.5491833686828622,-2.5192219018936157,-36.462886810302734,136.63201253295279,137.17868354402444
0,83.38471221923828,1.7083610296249385,-0.9173777103424072,237.69104598768584,0.10565837548542771,3.214988691604365,-0.8917492628097531,3.0888404846191406,-5.472236633300781,161.24114859271901,221.35115809891428
0,98.8738784790039,-0.7671358585357665,-0.3922499418258667,129.42250588704673,0.10565837550264347,3.484162354798516,2.219189405441284,-2.6859980821609497,-5.555679321289048,187.23123010679996,330.13791877497727
0,206.30502319335938,-0.7120424509048461,2.691582679748535,260.85115346166003,0.10565837555429075,2.4618374031455232,1.970319032669067,1.4759696165667933,-135.29537200927734,211.73081816521105,346.6661060246058
0,85.92894744873047,-0.20417006313800817,2.60617733001709,87.72623315189685,0.10565837550264347,2.4504907735832044,0.32764173299074173,-2.428488403558731,-3.6719970703125,157.61320111392297,160.05455195943557
0,58.17563247680663,-0.8467717170715331,-2.7766432762145996,80.30870764357553,0.10565837549833952,3.347054041386884,2.7514213323593144,1.9058991074562073,-16.36625671386718,82.05011988607934,209.41227507005198
0,138.4384002685547,-1.2123867273330684,1.760462999343872,253.2720008845271,0.10565837551985922,2.1202069728306943,1.54260841012001,1.4545229117022913,-96.1097183227539,139.99025595901037,266.1179984264763
0,47.136608123779304,0.6459864974021912,0.006346952170133591,57.318529321253465,0.10565837550264347,0.7712358937689068,-0.11708837747573853,0.762295950204134,-17.462039947509773,32.85009935147634,36.616451610466676
0,56.91223907470703,0.8935855627059937,-1.928607702255249,81.18715888431305,0.10565837549833952,2.594212802749567,0.07647496461868286,-2.5930853525744837,-22.87204360961914,87.77217726941596,89.90143134779687
0,58.85615158081055,1.3742511272430418,2.2958343029022217,123.74937069512563,0.10565837551125135,2.8408161577995537,-0.1762232780456543,2.8353450934039515,-38.806793212890625,78.20658417538702,110.92530354198482
0,153.3021240234375,1.0271004438400269,2.599334478378296,241.52747160377757,0.10565837548542771,3.2690221027596924,-1.407926231622696,2.950296465550558,-60.30767059326172,245.23844852893902,331.41097339636826
0,39.69305419921875,1.5233209133148193,1.3398633003234863,95.37097995050627,0.10565837550264347,2.4067581683328294,-1.1862490773200989,2.0941103140460413,-8.664253234863281,61.39499447792852,97.7471544142837
0,75.79055786132812,-1.7934882640838623,1.0688410997390747,234.0700867769096,0.10565837548542771,2.855592458479673,2.105843186378479,-1.928686797618866,-26.60232925415039,103.80521785388838,258.8054326537912
0,49.46772766113282,1.4490784406661987,-1.996764898300171,111.15339539838621,0.10565837549403559,2.3790246628655356,-1.6200275719165802,-1.7422023455249231,-24.487964630126957,59.09808404911,119.47079233869664
0,115.6796875,-0.33680453896522516,0.10927926748991013,122.30318739375662,0.10565837551125135,3.036463144595868,1.9313352406024933,2.3430861309170723,-33.44227600097656,182.81402851153524,296.87233942681763
0,52.91913986206055,1.097265958786011,1.1428238153457642,88.10371420560753,0.10565837549403559,0.45926428614981774,0.34863066673278786,0.2989654541015625,-23.056325912475586,25.918994295634366,27.988921896816834
0,167.37454223632812,1.0789898633956907,2.2227585315704346,274.63195700659696,0.10565837555429075,3.025881173305423,0.5713239908218386,2.971455160771505,-27.89154052734375,305.757080773718,333.0859964923824
0,60.130378723144524,0.5493634939193726,-0.8024834990501404,69.43465215356717,0.10565837550264347,0.6555321059311742,-0.22922426462173467,0.6141486614942551,-0.11941146850585938,36.315437808264726,39.35987195672036
0,32.42685317993164,1.1054587364196777,0.07806063443422319,54.34213865170515,0.1056583755004915,0.8921449782579112,0.6761879920959473,-0.5819729045033455,-11.68511009216309,18.920501788951864,24.938445276850445
0,102.99978637695312,-1.0301282405853274,-0.34759634733200073,162.65658877677552,0.10565837548542771,2.001899952305962,0.29833590984344516,-1.9795451760292053,-46.09806442260742,136.03565418265194,158.03485658121292
0,104.66313171386719,1.5062091350555422,-2.629072427749634,247.5990845367737,0.10565837551985922,1.1185049033145134,-1.1181307435035708,0.028928518295288086,-27.98035430908203,28.100111621002792,195.90435399766767
0,52.16279983520508,2.0839538574218768,1.854559063911438,212.84035022024668,0.10565837551985922,0.756172670201144,-0.10400772094726651,0.7489856481552124,-27.35186195373535,37.95835162307107,124.16200054448706
0,321.4366455078125,0.5037216544151306,2.2643051147460938,363.08620849078704,0.10565837548542771,2.996511756381303,-0.3216347992420197,2.9792001883136194,-85.46234130859375,555.6177408621181,569.6467204401008
0,71.7987060546875,-0.05809330195188526,-0.1505659967660904,71.91997201915369,0.10565837549833952,2.4507654503231637,1.3697131797671318,-2.0322738736867905,-23.835189819335938,102.5784234627714,134.33453836160544
0,91.40937805175781,0.9373801946640011,-2.7921297550201416,134.5974296047248,0.10565837550264347,2.2987160113239273,-0.45381978154182406,2.2534735202789307,-33.68008804321289,135.4495167349115,152.36755074195491
0,117.43793487548828,-0.9215847849845886,0.5457400679588318,170.9402363646197,0.10565837551985922,1.1410169674682284,0.17771852016448964,-1.1270917654037476,-50.84126281738281,107.2934271167981,128.09647643337522
0,64.24683380126953,-1.7697734832763674,-2.8525590896606445,194.02210166358105,0.10565837548542771,2.3335236292729067,0.9771581292152406,2.1190786957740784,-42.485055923461914,77.83764107570536,181.5016576661161
0,72.01959228515625,1.9917446374893202,0.38834369182586664,268.8046868838271,0.10565837548542771,3.29982318421377,-1.3826404213905348,-2.9961873292922974,-39.39937210083008,104.40262136512749,259.760583168037
0,35.37225341796875,-1.2076750993728642,1.7532707452774048,64.45874158194096,0.10565837549403559,3.707616974758631,2.432823538780213,-2.7978193759918213,-0.9456863403320312,68.77044323057468,127.56121918073532
0,44.409683227539055,2.162783145904542,-3.0627987384796143,195.63154254561374,0.10565837548542771,4.022879722612488,-3.6444119215011606,1.7034738063812256,-22.424379348754876,52.0950685922073,242.06689618940777
0,35.270320892333984,-0.8718616962432862,0.30546247959136963,49.54664279433007,0.1056583755004915,1.6319889070015403,0.3948847353458406,-1.5834941864013672,-5.106113433837891,46.700029544783064,50.74676810470754
0,56.4471206665039,-1.0904991626739502,3.1239490509033203,93.47106693404542,0.10565837550264347,2.7558512004664464,1.9911041259765625,1.9053136746035975,-29.700176239013665,69.95029276913473,123.6658819650167
0,79.62897491455078,-0.7376159429550173,1.4162167310714722,102.29133125350874,0.10565837551125135,3.2100771036368867,1.6123696565628052,-2.7757627964019775,-47.72841453552246,110.0120533566778,145.88495580896839
0,50.133602142333984,0.41583383083343517,-1.3220261335372925,54.53102036791136,0.1056583755004915,2.3952755663870735,0.5732711553573606,-2.3256623188601893,-27.914243698120114,67.33198795283074,67.4683216126356
0,91.86795806884766,1.6671162843704233,-1.04806649684906,251.97829544914396,0.10565837548542771,3.011551595644321,-0.8864775896072399,2.878124475479126,-45.580718994140625,137.08896967129405,238.13497432205736
0,43.95439529418945,1.8844220638275142,-0.18752746284008026,148.00472544101592,0.10565837548542771,2.776621549232757,-1.176054537296295,-2.515258029103279,-13.019020080566406,71.36012876869303,137.50134809420769
0,85.97224426269531,0.9412346482276917,-2.383671760559082,126.95052394750772,0.10565837550264347,2.587477077529346,0.2256116271018982,-2.577622357998983,-22.086841583251953,144.07016092871396,144.07216000420553
0,120.3301010131836,-1.6078672409057615,2.8678691387176514,312.40506847447784,0.10565837541656466,2.720997617257713,0.8673073053359982,-2.5790707767009735,-92.73262786865234,144.4270742865953,302.6304529004388
0,95.25601196289064,0.7180460095405578,-2.8718645572662354,120.88597802956578,0.10565837550264347,2.2134111938974184,0.6279345154762267,-2.1224719921695154,-28.01034545898439,142.5137953937329,149.75270598709818
0,36.5434455871582,-1.51979660987854,1.7614483833312988,87.52256096322294,0.10565837549833952,2.743096386975563,-0.18070912361145042,-2.73713755607605,-8.86805534362793,62.93536868164151,63.246914540177784
0,40.89703750610351,0.7154465317726135,-0.24315133690834048,51.81815518453825,0.1056583755004915,3.661571479608179,-1.984708487987518,-3.0770176986800593,-14.616519927978505,67.1442004096283,100.57777911146054
0,136.92005920410156,-0.10184662789106365,0.8097360730171204,137.63083158214585,0.10565837550264347,3.0739647932103495,-1.0493349507451055,2.889317516480581,-88.08796310424805,184.60930056501888,192.7746194343829
0,44.90361404418945,0.21170991659164426,-0.32462134957313543,45.913814348309145,0.1056583755004915,2.9901640294363445,-1.6874561905860896,2.4685162603855133,-22.610969543457035,63.86475746745627,84.79910341679532
0,87.34053039550781,0.7690296173095703,-2.870765447616577,114.46566814269829,0.10565837550264347,2.951823556445949,-1.0401558876037598,-2.7624876538859766,-14.530220031738281,157.3061492843893,183.2364634987713
0,139.80538940429688,0.2695693075656891,1.9937337636947632,144.91592497054668,0.10565837550264347,3.2660072761812207,-0.9120614230632781,3.1360719839679163,-88.54990768432617,191.0602995856941,204.6705910553279
0,455.8764038085938,-0.08107153326272966,1.5287901163101196,457.3753818962311,0.1056583756231538,1.4450352472843817,-0.3112548515200616,-1.4111156165599823,-237.18798828125009,473.2275864238464,475.9695299098229
0,58.15293502807617,1.444635033607484,-0.20954035222530365,130.15027819324868,0.10565837550264347,1.846902626860028,-0.25369453430175914,1.8293956369161606,-20.18248748779297,77.15474930251061,97.580229157636
0,46.772308349609375,-0.31261894106864935,-1.3546162843704224,49.07663972208082,0.10565837549833952,1.5560094526333808,-1.4210369884967808,-0.6338921785354614,-20.954952239990238,30.137859873754127,63.540740805169264
0,85.79458618164062,-0.45333653688430786,1.5939725637435913,94.76266237723267,0.10565837550264347,1.9001359499253314,-0.9376205801963808,-1.6526900120079517,-14.356239318847656,116.04690151146093,149.60395263785202
0,48.72140884399414,0.10814420878887168,-2.929065465927124,49.006703094343784,0.1056583755004915,0.7484871627876671,0.7375824004411696,-0.12729978561401367,-16.333946228027344,17.09779355497104,30.698010800272925
0,111.20960235595703,-1.537731647491455,0.0330757275223732,270.7336405900263,0.10565837541656466,2.6511001500095857,1.5385613817488775,-2.158972181379795,-30.425094604492188,169.89164159596785,299.70882983601297
0,87.97061920166016,1.573923349380493,-2.5144150257110596,221.36814527124903,0.10565837551985922,1.735620759252722,-1.4217159599065778,-0.9955416361438196,-51.47295379638672,74.68153823914449,211.20552162523202
0,30.184478759765625,-2.2571048736572283,-2.506019353866577,145.7916451978873,0.10565837548542771,0.9771787901906457,0.7072569131851221,-0.6742892901050013,-3.8242187500000036,19.049627982302827,85.49162320758523
0,47.1125602722168,-0.6978355646133424,2.9394640922546387,59.05710403335958,0.10565837549833952,2.010878221492305,1.3022084832191467,1.532280747090475,-4.5493927001953125,62.26385203313727,88.52653963363088
0,413.93399047851557,-0.25373503565788275,1.843090295791626,427.33048557614956,0.10565837534770162,0.35680141872895355,-0.04651859402656561,0.3537559509277344,-389.01109123229975,390.6497842410085,402.8922002118618
0,54.69111251831054,-0.9611362814903259,-2.636460304260254,81.9580867272287,0.10565837549833952,0.6371117472178177,-0.4292548298835752,-0.47079896926879883,-15.664398193359368,26.64199030401107,29.41782841552871
0,61.71772384643554,0.8952838778495787,1.3076276779174805,88.14908910753562,0.10565837549833952,2.4634369768216895,-0.759259447455406,2.3435116449939173,-35.65662574768066,82.06029934180397,101.29220341210724
0,49.539283752441406,-0.21304081380367285,-0.3744017481803894,50.66785690679735,0.1056583755004915,1.4650880910066422,-0.2895794659852982,-1.436184823513031,-26.37312126159668,51.79550371293843,51.817403821921374
0,124.57254028320311,1.930448293685914,1.707189679145813,438.3510124498638,0.10565837548542771,3.2677539635671473,-1.2737764120101938,3.0092706123935145,-54.937499999999986,193.81672001383706,418.7464718676068
0,92.61625671386719,0.6018667221069335,2.1476972103118896,109.9036634090574,0.10565837550264347,2.2073860729385255,0.4030543565750123,2.1702765862094324,-59.74816131591797,114.42530084259758,116.21079595339268
0,53.375389099121094,-0.07129778712987901,3.0274195671081543,53.51121443431133,0.10565837550264347,2.0383203286799625,-0.5512985363602638,1.9623505512820643,-31.21506118774414,65.13676241320894,66.04196560749543
0,161.41526794433594,-0.25832626223564154,2.366098165512085,166.83113762340813,0.10565837548542771,3.463582641592209,1.804974287748336,2.956090752278463,-50.49446868896483,271.20581441045925,397.6233811122185
0,94.64031219482422,-1.5060124397277828,0.4271328449249267,223.84843750308207,0.10565837548542771,3.2498406679779115,1.1672474145889278,-3.032984972000122,-32.194053649902344,156.8647437286892,239.73924754501598
0,142.6106414794922,0.24855968356132507,-1.004400610923767,147.0387866241269,0.10565837550264347,3.079556368700532,-0.5723034739494324,-3.025910798703329,-20.62933349609375,264.15215901741914,274.86722019359524
0,45.45386505126953,-0.123054102063179,-0.3944947421550751,45.79855970690464,0.1056583755004915,3.21322704947143,-0.7172424048185349,3.1321544349193573,-0.41121673583984375,90.49550571102003,97.71281369914337
0,58.69462585449219,-1.8030134439468384,1.3996820449829102,182.91322596784045,0.10565837545099618,1.1890584768773425,1.1074106693267822,0.4330146312713623,-23.881179809570312,30.781412341277825,150.21091612328232
0,72.35359954833984,2.0552847385406476,-2.063140392303467,287.1395287391342,0.10565837555429075,3.540143377334462,-2.6705135703086835,2.3239992260932922,-49.52165603637695,89.53306870540268,306.2060165643624
0,39.26521682739258,1.7650767564773564,2.6322569847106934,118.05473827418942,0.10565837550264347,1.8781735496921632,-0.5790272951126101,-1.786690592765808,-10.333419799804688,53.53057051378597,86.84775380551304
0,69.80592346191406,2.1191236972808842,-2.595857858657837,294.71982313377436,0.10565837548542771,1.319598508526216,-0.049300432205201083,-1.3186772505389612,-18.32097625732421,75.70003629755473,114.2814240781687
0,56.55234146118164,1.1846406459808354,-2.9271938800811768,101.0977646599058,0.10565837550264347,3.1446270928630904,0.386477947235107,3.1207874566316605,-6.327896118164055,106.77102977274531,111.41204856947908
0,63.20443344116211,-0.702705979347229,-0.9173150062561035,79.4623472139899,0.10565837549833952,1.696169704741487,-0.6176931858062744,-1.5796983242034912,-24.015460968017578,74.66374221528494,77.29258115479934
